symbol,listType,setup,window,height%,depth%,len,ctr,dist%,rating,close,pivot,entry,score,range%,vol%,rexp,shares,sl,T1,T2,T3
TIRUPATIFL.NS,BREAKOUT,RANGE_EXPANSION,Q1(60),41.5%,17.2%,60,1/2,,A+,49.41,46.00,49.41,106.0,17.2%,0.0%,3.38x,53,30.75,68.07,86.74,105.40
