symbol,listType,setup,window,height%,depth%,len,ctr,dist%,rating,close,pivot,entry,score,range%,vol%,rexp,shares,sl,T1,T2,T3
WHEELS.NS,OPEN_TRADE,RANGE_EXPANSION,WEEK(6),21.4%,21.8%,6,1/2,,A+,998.00,949.95,998.00,89.1,21.8%,0.0%,1.84x,4,757.20,1238.80,1479.61,1720.42
